IdEspacioProtegido;IdTipoEspacioProtegido;Nombre;Superficie
ES2110013;59;Arabako Lautadako Irla-hariztiak / Robledales isla de la Llanada Alavesa;257.00
ES2110014;59;Salburua;217.00
ES2110015;59;Gasteizko Mendi Garaiak / Montes Altos de Vitoria;1839.21
ES2110016;59;Aldaiako Mendiak / Montes de Aldaia;1121.00
ES2110017;59;Barrundia Ibaia / Río Barrundia;98.03
ES2110018;59;Kantabria Mendilerroa / Sierra Cantabria;11180.66
ES2110019;59;Izki;9003.21
ES2110019;93;Izki;9003.21
ES211002;53;Lagunas de Laguardia;46.00
ES2110020;59;Ega-Berron Ibaia / Río Ega-Berrón;226.00
ES2110021;59;Guardiako Aintzirak / Lagunas de Laguardia;45.00
ES2110022;59;Entzia;9919.78
ES2110023;59;Arakil Ibaia / Río Arakil;30.00
ES2110024;59;Valderejo-Sobrón-Árcenako mendilerroa/Valderejo-Sobrón-Sierra de Árcena;6815.71
ES2110024;93;Valderejo-Sobrón-Árcenako mendilerroa/Valderejo-Sobrón-Sierra de Árcena;6815.71
ES211003;50;Encina de Artziniega;0.01
ES211004;50;Fresno de Santa Teodosia (Arana);0.01
ES211005;50;Pino Piñonero de Lantaron;0.01
ES211006;50;Roble de Altube;0.01
ES211007;50;Sequoia de Vitoria;0.01
ES211008;50;Tilo de Antoñana;0.01
ES211009;50;Encina Juradera de Angosto;0.01
ES211010;50;Roble de Ondategi;0.01
ES211011;50;Tejo de Antoñana;0.01
ES211012;50;Tejo de Izarra;0.01
ES211013;70;Izki;9015.87
ES211014;53;Diapiro de Añana;1480.51
ES2120001;59;Arno;1121.60
ES2120002;59;Aizkorri-Aratz;14941.21
ES2120003;59;Izarraitz;1605.53
ES2120004;59;Urolako Itsasadarra / Ría del Urola;111.97
ES2120005;59;Oria Garaia / Alto Oria;152.07
ES2120006;59;Pagoeta;1365.19
ES2120007;59;Garate-Santa Barbara;160.53
ES2120008;59;Hernio-Gazume;2216.76
ES2120008;94;Hernio-Gatzume;2216.76
ES2120009;59;Inurritza;80.00
ES212001;70;Aralar;10924.71
ES2120010;59;Oriako Itsasadarra / Ría del Oria;189.48
ES2120011;59;Aralar;10918.57
ES2120012;59;Araxes Ibaia / Río Araxes;64.00
ES2120013;59;Leitzaran Ibaia / Río Leizarán;91.57
ES2120014;59;Ulia;41.57
ES2120015;59;Urumea Ibaia / Río Urumea;74.00
ES2120016;59;Aiako Harria;6781.61
ES2120017;59;Jaizkibel;2464.69
ES2120018;59;Txingudi-Bidasoa;136.08
ES212002;50;Abeto Douglas de Albiztur;0.01
ES212003;50;Alcornoque de Getaria;0.01
ES212004;50;Encina de Aizarnazabal;0.01
ES212005;50;Magnolio de Bergara;0.01
ES212006;53;Leizaran;68.84
ES212007;70;Aiako Harria;6891.33
ES212008;50;Ginkgo de Hernani;0.01
ES212009;50;Haya de Altzo;0.01
ES212010;50;Roble de Igara;0.01
ES212011;50;Secuoya del Parque de Monterron;0.01
ES212012;50;Tejo de Pagoeta;0.01
ES212013;53;Inurritza;52.00
ES212014;70;Pagoeta;1335.00
ES212015;50;Encina de Donostia-San Sebastian;0.01
ES212016;53;Tramo Litoral Deba-Zumaia;4299.70
ES2130001;59;Armañón;2931.10
ES2130002;59;Ordunte;3804.71
ES2130003;59;Barbadungo Itsasadarra / Ría del Barbadún;49.00
ES2130004;59;Astondoko Dunak / Dunas de Astondo;5.00
ES2130005;59;Gaztelugatxeko Doniene / San Juan de Gaztelugatxe;158.00
ES2130006;59;Urdaibaiko Ibai Sarea / Red fluvial de Urdaibai;1328.00
ES2130007;59;Urdaibaiko Itsasertzak eta Padurak / Zonas litorales y Marismas de Urdaibai;1010.00
ES2130008;59;Urdaibaiko Artadi Kantauriarrak / Encinares Cantábricos de Urdaibai;1583.00
ES2130009;59;Urkiola;5958.00
ES213001;78;Urdaibai;22038.61
ES2130010;59;Lea Ibaia / Río Lea;110.40
ES2130011;59;Artibai Ibaia / Río Artibai;138.96
ES213002;50;Encina de Garai;0.01
ES213003;50;Encina de Muxika;0.01
ES213004;50;Hibrido de roble pedunculado y marojo de Arcentales;0.01
ES213005;53;Itxina;571.00
ES213006;53;Gaztelugatxe;158.00
ES213007;50;Tejo de Aginalde;0.01
ES213008;50;Tejo de Aginarte;0.01
ES213009;53;Meatzaldea - Zona Minera de Bizkaia;957.53
ES213011;70;Armañón;2913.43
ES2200009;59;Larrondo-Lakartxela;2606.12
ES220001;70;Señorío de Bertiz;2052.31
ES2200010;59;Artikutza;3637.06
ES2200012;59;Río Salazar;414.55
ES2200013;59;Río Areta;254.79
ES2200014;59;Río Bidasoa;190.00
ES2200015;59;Regata de Orabidea;191.04
ES2200017;59;Señorío de Bértiz;2052.00
ES2200018;59;Belate;24771.45
ES2200019;59;Monte Alduide;8978.83
ES220002;81;Vedado de Egüaras;501.49
ES2200020;59;Sierra de Aralar;14626.09
ES2200021;59;Sierra de Urbasa-Andia;27851.84
ES2200022;59;Sierra de Lokiz;13145.76
ES2200023;59;Desembocadura del arroyo de Artesiaga;64.80
ES2200024;59;Ríos Ega-Urederra;531.34
ES2200025;59;Sistema fluvial de los ríos Irati, Urrobi y Erro;1101.04
ES2200026;59;Sierra de Ugarra;3218.00
ES2200027;59;Ríos Eska y Biniés;288.67
ES2200029;59;Sierra de Codés;4478.27
ES220003;80;Aztaparreta;177.10
ES2200030;59;Tramo medio del río Aragón;2699.77
ES2200031;59;Yesos de la Ribera Estellesa;9996.19
ES2200032;59;Montes de la Valdorba;1728.63
ES2200033;59;Laguna del Juncal;10.00
ES2200035;59;Tramos Bajos del Aragón y del Arga;2441.47
ES2200037;59;Bardenas Reales;57524.02
ES2200039;59;Badina Escudera;157.99
ES220004;80;Lizardoya;63.96
ES2200040;59;Río Ebro;2390.37
ES2200041;59;Balsa del Pulguer;304.06
ES2200042;59;Peñadil, el Montecillo y Monterrey;3054.94
ES2200043;59;Robledales de Ultzama y Basaburu;2274.65
ES220005;80;Ukerdi;313.54
ES220006;81;Acantilados de la Piedra y San Adrián;289.60
ES220007;81;Balsa de Agua Salada;17.00
ES220008;81;Balsa del Pulguer;48.62
ES220009;81;Barranco de Lasia;21.57
ES220010;81;Basaura;84.32
ES220011;81;Caídas de la Negra;1457.45
ES220012;81;Caparreta;35.00
ES220013;62;Acebo de Bera;0.01
ES220014;81;Cueva Basajaun-Etxea de Lanz;0.05
ES220015;81;Sotos de La Lobera y El Sotillo;64.77
ES220016;81;Embalse de Salobre o de las Cañas;101.00
ES220017;81;Foz de Arbayun;1178.30
ES220018;81;Foz de Benasa;160.53
ES220019;81;Foz de Burgui;190.65
ES220020;81;Foz de Iñarbe;276.47
ES220021;62;Arce de Lezaun;0.01
ES220022;81;Foz de Lumbier;44.77
ES220023;81;Gaztelu;76.75
ES220024;62;Encina de Basaura;0.01
ES220025;81;Irubetakaskoa;116.31
ES220026;81;Itxusi;113.53
ES220027;81;Labiaga;1.00
ES220028;81;Laguna de Pitillas;216.00
ES220029;81;Laguna del Juncal;10.00
ES220030;81;Larra;2646.72
ES220031;81;Mendilaz;139.59
ES220032;81;Monte de Olleta;28.00
ES220033;81;Monte del Conde;136.34
ES220034;81;Nacedero del Urederra;111.17
ES220035;81;Peñalabeja;24.00
ES220036;81;Poche de Txintxurrenea;37.89
ES220037;81;Putxerri;83.00
ES220038;81;Rincon del Bu;464.78
ES220039;81;San Juan Xar;3.00
ES220040;62;Encinas de Oloriz;0.04
ES220041;81;Sotos de la Remonta;44.00
ES220042;62;Enebro de Legardeta;0.01
ES220043;81;Soto del Quebrado, El Ramillo y La Mejana;47.36
ES220044;81;Soto del Ramalete;48.71
ES220045;62;Haya de Limitaciones;0.01
ES220046;81;Sotos del Arquillo y Barbaraces;28.00
ES220047;81;Sotos Gil y Ramal Hondo;52.82
ES220048;81;Tristuibartea;56.54
ES220049;62;Majuelo de Leitza;0.01
ES220050;56;Soto de Campo Allende;11.12
ES220051;56;Badina Escudera;27.18
ES220052;56;Foz de Ugarrón;98.57
ES220053;56;Hayedo de Odia;43.06
ES220054;56;Laguna de Dos Reinos;31.00
ES220055;56;Pinar de Santa Agueda;64.99
ES220056;56;Pinares de Lerin;97.26
ES220057;56;Soto de Granjafría;35.92
ES220058;62;Nogal de Melida;0.01
ES220059;62;Peral de Bera;0.01
ES220060;56;Soto de la Mejana de Santa Isabel;17.67
ES220061;56;Sotos de la Recueja;56.09
ES220062;56;Sotos de Traslapuente;40.67
ES220063;62;Quejigo de Garinoain;0.01
ES220064;62;Roble de Azanza;0.01
ES220065;62;Roble de Echague;0.01
ES220066;62;Roble de Etxarri Aranatz;0.01
ES220067;62;Roble de Lizarraga;0.01
ES220068;62;Roble de Orkin;0.01
ES220069;56;Sotos de Murillos de las Limas;110.76
ES220070;56;Sotos Lopez-Val;17.77
ES220071;62;Tejo de Auzteguia;0.01
ES220072;64;Elía;524.66
ES220073;62;Álamos de Lodosa;0.01
ES220074;62;Arce de Orión;0.01
ES220075;62;Avellanos de Orión;0.01
ES220076;62;Cedro de Bértiz;0.01
ES220077;62;Encina de Erául;0.01
ES220078;62;Encino de las Tres Patas;0.01
ES220079;62;Encinas de Cábrega;0.01
ES220080;62;Encinas de Corella;0.01
ES220081;62;Enebro del Caserío Equiza;0.01
ES220082;62;Espino de Azparren;0.01
ES220083;62;Haya de los Tres Brazos;0.01
ES220084;62;Haya de Nabala;0.01
ES220086;62;Morera del Castillo de Olite;0.01
ES220087;62;Nogal de Garde;0.01
ES220088;62;Pinos de Surio;0.01
ES220089;62;Quejigo de Rala;0.01
ES220090;62;Quejigos de Learza;0.01
ES220091;62;Roble de Eltzaburu;0.01
ES220092;62;Roble de Garaioa;0.01
ES220093;62;Roble de Jauntsarats I;0.01
ES220094;62;Roble de Jauntsarats II;0.01
ES220095;62;Roble de El Bocal;0.01
ES220096;62;Roble el Centinela;0.01
ES220097;62;Sauce de la Presa del Molino;0.01
ES220098;64;Las huertas;6.96
ES220099;62;Sequoia del Palacio de Diputación;0.01
ES220100;56;Sotos de la Muga;36.98
ES220101;62;Tejo de Otsaportillo;0.01
ES220102;56;Soto Alto;10.00
ES220103;56;Soto Arenales;24.10
ES220104;56;Soto Artica;12.00
ES220105;56;Soto de Campollano;10.91
ES220106;56;Sotos de Rada;28.00
ES220107;62;Roble de Santa Isabel;0.01
ES220108;56;Soto de Escueral;14.31
ES220109;56;Soto de la Biona;4.00
ES220110;56;Soto de la Mora;11.83
ES220111;56;Soto de Santa Eulalia;7.00
ES220112;56;Soto Giraldelli;17.35
ES220113;56;Soto Sequedo;20.34
ES220114;56;Soto Valporres-Soto Abajo;35.49
ES220115;51;Bosque de Orgi;80.94
ES220117;51;Embalses de Leurza;365.92
ES220118;70;Sierras de Urbasa y Andía;20938.09
ES220119;56;Soto de los Tetones;113.14
ES220120;56;Encinares de Betelu;52.37
ES220121;62;Robles de Irañeta;0.04
ES220122;70;Bardenas Reales;41945.26
ES220123;64;Montes de Valdorba;3389.65
ES220124;64;Robledales de Ultzama y Basaburua;8237.00
ES220125;62;Abetos de Leitzalarrea;0.01
ES220126;62;Sequoya del Embalse de Domiko;0.01
ES220127;62;Tejo de Etxalar;0.01
ES2300006;59;SOTOS Y RIBERAS DEL EBRO;1662.82
ES230001;70;Sierra de Cebollera;17812.97
ES230002;81;Sotos del Ebro en Alfaro;474.44
ES230003;52;Laguna de Hervias;59.00
ES230004;94;Sierras de Demanda, Urbión, Cebollera y Cameros;138606.38
ES230005;94;Peñas de Iregua, Leza y Jubera;8410.00
ES230006;94;Sierra de Alcarama y Valle del Alhama;10217.40
ES230007;94;Peñas de Arnedillo, Peñalmonte y Peña Isasa;3437.00
ES230008;94;Obarenes-Sierra de Cantabria;5165.67
ES230009;94;Sotos y Riberas del Ebro;1703.48
ES240001;84;Laguna de Gallocanta;1924.00
ES240002;62;Mallos de Riglos, Agüero y Peña Rueba;188.43
ES2410001;59;LOS VALLES - SUR;22910.10
ES2410002;59;PICO Y TURBERAS DEL ANAYET;409.00
ES2410003;59;LOS VALLES;26978.39
ES2410004;59;SAN JUAN DE LA PEÑA;1670.00
ES2410005;59;GUARA NORTE;12763.00
ES2410006;59;BUJARUELO - GARGANTA DE LOS NAVARROS;9737.32
ES2410008;59;GARGANTA DE OBARRA;736.00
ES2410009;59;CONGOSTO DE VENTAMILLO;247.00
ES241001;69;Ordesa y Monte Perdido;15691.67
ES2410010;59;MONTE PACINO;510.00
ES2410011;59;CABECERA DEL RIO AGUAS LIMPIAS;3026.57
ES2410012;59;FOZ DE BINIES;167.00
ES2410013;59;MACIZO DE COTIELLA;8275.00
ES2410014;59;GARCIPOLLERA - SELVA DE VILLANUA;3899.00
ES2410015;59;MONTE PEIRO - ARGUIS;1549.00
ES2410016;59;SANTA MARIA DE ASCASO;191.00
ES2410017;59;RIO ARAGON (JACA);60.00
ES2410018;59;RIO GALLEGO (RIBERA DE BIESCAS);250.00
ES2410019;59;RIO CINCA (VALLE DE PINETA);118.00
ES241002;64;San Juan de la Peña y Monte Oroel;9514.00
ES2410021;59;CURSO ALTO DEL RÍO ARAGÓN;146.00
ES2410022;59;CUEVAS DE VILLANÚA;0.12
ES2410023;59;COLLARADA Y CANAL DE IP;4027.02
ES2410024;59;TELERA - ACUMUER;5552.89
ES2410025;59;SIERRA Y CAÑONES DE GUARA;34663.00
ES2410026;59;CONGOSTO DE SOPEIRA;270.29
ES2410027;59;RÍO AURÍN;91.00
ES2410029;59;TENDEÑERA;12815.01
ES241003;62;Glaciares Pirenaicos - Macizo de Balaitus o Moros;92.35
ES2410030;59;SERRETA NEGRA;14063.00
ES2410031;59;FOZ ESCARRILLA - CUCURAZA;1610.00
ES241004;62;Glaciares Pirenaicos - Macizo de Infierno o Quijadar de Pondiellos;111.13
ES2410040;59;PUERTOS DE PANTICOSA, BRAMATUERO Y BRAZATOS;3032.58
ES2410042;59;SIERRA DE MONGAY;3193.05
ES2410044;59;PUERTO DE OTAL - COTEFABLO;1964.00
ES2410045;59;SOBREPUERTO;3469.00
ES2410046;59;RÍO ÉSERA;1748.45
ES2410048;59;RÍO ARA;2019.06
ES2410049;59;RÍO ISÁBENA;1993.00
ES241005;62;Glaciares Pirenaicos - Macizo de la Maladeta o Montes Malditos;1389.44
ES2410050;59;CUENCA DEL RÍO YESA;5599.95
ES2410051;59;CUENCA DEL RÍO AIRÉS;3743.00
ES2410052;59;ALTO VALLE DEL CINCA;14603.80
ES2410053;59;CHISTAU;10676.98
ES2410054;59;SIERRA FERRERA;8023.00
ES2410055;59;SIERRA DE ARRO;1460.00
ES2410056;59;SIERRA DE CHÍA - CONGOSTO DE SEIRA;8666.00
ES2410057;59;SIERRAS DE LOS VALLES, AÍSA Y BORAU;10769.31
ES2410058;59;RÍO VERAL;280.00
ES2410059;59;EL TURBÓN;2822.00
ES241006;62;Glaciares Pirenaicos - Macizo de la Munia;26.28
ES2410060;59;RÍO ARAGÓN-CANAL DE BERDÚN;982.00
ES2410061;59;SIERRAS DE SAN JUAN DE LA PEÑA Y PEÑA OROEL;18186.00
ES2410062;59;RÍO GAS;43.00
ES2410064;59;SIERRAS DE SANTO DOMINGO Y CABALLERA;30875.00
ES2410067;59;LA GUARGUERA;517.00
ES2410068;59;SILVES;2150.00
ES2410069;59;SIERRA DE ESDOLOMADA Y MORRONES DE GÜEL;5414.00
ES241007;62;Glaciares Pirenaicos - Macizo de Perdiguero;151.01
ES2410070;59;SIERRA DEL CASTILLO DE LAGUARRES;3687.00
ES2410071;59;CONGOSTO DE OLVENA;1883.00
ES2410072;59;LAGUNAS DE ESTAÑA;506.00
ES2410073;59;RÍOS CINCA Y ALCANADRE;6207.67
ES2410074;59;YESOS DE BARBASTRO;13771.65
ES2410075;59;BASAL DE BALLOBAR Y BALSALET DE DON JUAN;229.00
ES2410076;59;SIERRAS DE ALCUBIERRE Y SIGENA;47050.00
ES241008;62;Glaciares Pirenaicos - Macizo de Posets o Llardana;552.86
ES2410084;59;LIBEROLA-SERRETA NEGRA;4918.00
ES241009;62;Glaciares Pirenaicos - Macizo de Viñamala o Comachibosa;80.65
ES241010;70;Valles Occidentales;27070.92
ES241011;70;Posets-Maladeta;33472.80
ES241012;70;Sierra y los Cañones de Guara;47637.65
ES241013;64;Fozes de Fago y Binies;2440.00
ES241014;62;Glaciares Pirenaicos - Macizo de Monte Perdido o de las Tres Sorores;780.56
ES2410150;59;CUEVA DE LOS MOROS;0.25
ES2410154;59;TURBERAS DEL MACIZO DE LOS INFIERNOS;50.27
ES2410155;59;TURBERAS DE ACUMUER;13.30
ES242001;64;Pinares de Rodeno;6829.05
ES242002;62;Puente de la Fonseca;249.00
ES242003;62;Grutas de Cristal de Molinos;125.94
ES2420030;59;SABINARES DEL PUERTO DE ESCADÓN;11606.00
ES2420036;59;PUERTOS DE BECEITE;4627.80
ES2420037;59;SIERRA DE JAVALAMBRE;11569.00
ES2420038;59;CASTELFRÍO - MAS DE TARÍN;2206.00
ES2420039;59;RODENO DE ALBARRACÍN;3235.84
ES242004;62;Nacimiento del Rio Pitarque;114.00
ES242005;62;Ërganos de Montoro;187.60
ES2420092;59;BARRANCO DE VALDEMESÓN - AZAILA;618.00
ES2420093;59;SALADA DE AZAILA;56.00
ES2420099;59;SIERRA DE VIZCUERNO;2541.00
ES2420111;59;MONTES DE LA CUENCA DE GALLOCANTA;5327.21
ES2420112;59;LAS PLANETAS-CLAVERÍAS;2724.00
ES2420113;59;PARQUE CULTURAL DEL RÍO MARTÍN;25389.00
ES2420114;59;SALADAS DE ALCAÑIZ;651.00
ES2420115;59;SALADA DE CALANDA;33.00
ES2420116;59;RÍO MEZQUÍN Y OSCUROS;454.00
ES2420117;59;RÍO BERGANTES;241.00
ES2420118;59;RÍO ALGARS;485.52
ES2420119;59;ELS PORTS DE BESEIT;10158.00
ES2420120;59;SIERRA DE FONFRÍA;11339.00
ES2420121;59;YESOS DE BARRACHINA Y CUTANDA;1535.00
ES2420122;59;SABINAR DE EL VILLAREJO;1500.00
ES2420123;59;SIERRA PALOMERA;4409.00
ES2420124;59;MUELAS Y ESTRECHOS DEL RIO GUADALOPE;19175.00
ES2420125;59;RAMBLA DE LAS TRUCHAS;2397.37
ES2420126;59;MAESTRAZGO Y SIERRA DE GÚDAR;81047.82
ES2420128;59;ESTRECHOS DEL RIO MIJARES;1255.43
ES2420129;59;SIERRA DE JAVALAMBRE II;53241.35
ES2420131;59;LOS YESARES Y LAGUNA DE TORTAJADA;2772.00
ES2420132;59;ALTOS DE MARIMEZQUITA, LOS PINAREJOS Y MUELA DE CASCANTE;3272.00
ES2420133;59;LOMA DE CENTELLAS;918.66
ES2420134;59;SABINAR DE SAN BLAS;5029.00
ES2420135;59;CUENCA DEL EBRÓN;21838.52
ES2420136;59;SABINARES DE SALDÓN Y VALDECUENCA;9218.00
ES2420137;59;LOS CUADREJONES-DEHESA DEL SALAR;55.00
ES2420138;59;VALDECABRIEL - LAS TEJERAS;11849.64
ES2420139;59;ALTO TAJO Y MUELA DE SAN JUAN;6885.94
ES2420140;59;ESTRECHOS DEL GUADALAVIAR;2247.00
ES2420141;59;TREMEDALES DE ORIHUELA;12858.20
ES2420142;59;SABINAR DE MONTERDE DE ALBARRACÍN;14019.00
ES2420145;59;CUEVA DE BATICAMBRAS;0.03
ES2420146;59;CUEVA DE LA SOLANA;0.03
ES2420147;59;CUEVA DEL HÚMERO;0.03
ES2420148;59;CUEVA DEL RECUENCO;0.03
ES2420149;59;SIMA DEL POLO;0.03
ES2430007;59;FOZ DE SALVATIERRA;523.58
ES243001;70;Moncayo;11157.92
ES243002;84;Galachos de la Alfranca de Pastriz, la Cartuja y el Burgo de Ebro;1536.47
ES2430028;59;MONCAYO;9936.93
ES243003;84;Saladas de Chiprana;162.00
ES2430032;59;EL PLANERÓN;1139.00
ES2430033;59;EFESA DE LA VILLA;1270.00
ES2430034;59;PUERTO DE CODOS - ENCINACORBA;1239.00
ES2430035;59;SIERRA DE SANTA CRUZ - PUERTO DE USED;637.00
ES243004;64;Sierra de Santo Domingo;9677.97
ES2430041;59;COMPLEJO LAGUNAR DE LA SALADA DE CHIPRANA;155.00
ES2430043;59;LAGUNA DE GALLOCANTA;2813.00
ES2430047;59;SIERRAS DE LEYRE Y ORBA;6946.47
ES2430063;59;RÍO ONSELLA;443.00
ES2430065;59;RÍO ARBA DE LUESIA;329.00
ES2430066;59;RÍO ARBA DE BIEL;584.00
ES2430077;59;BAJO GÁLLEGO;1309.00
ES2430078;59;MONTES DE ZUERA;17273.00
ES2430079;59;LOMA NEGRA;6990.58
ES2430080;59;EL CASTELLAR;12958.00
ES2430081;59;SOTOS Y MEJANAS DEL EBRO;1842.70
ES2430082;59;MONEGROS;35671.52
ES2430083;59;MONTES DE ALFAJARÍN - SASO DE OSERA;11693.00
ES2430085;59;LAGUNA DE PLANTADOS Y LAGUNA DE AGÓN;54.00
ES2430086;59;MONTE ALTO Y SIETE CABEZOS;3729.00
ES2430087;59;MADERUELA;691.00
ES2430088;59;BARRANCO DE VALDEPLATA;1030.00
ES2430089;59;SIERRA DE NAVA ALTA - PUERTO DE LA CHABOLA;9905.00
ES2430090;59;DEHESA DE RUEDA - MONTOLAR;3945.00
ES2430091;59;PLANAS Y ESTEPAS DE LA MARGEN DERECHA DEL EBRO;43146.48
ES2430094;59;MEANDROS DEL EBRO;1106.00
ES2430095;59;BAJO MARTÍN;268.00
ES2430096;59;RÍO GUADALOPE, VAL DE FABARA Y VAL DE PILAS;5643.00
ES2430097;59;RÍO MATARRANYA;1991.00
ES2430098;59;CUEVA HONDA;0.03
ES2430100;59;HOCES DEL JALÓN;5199.00
ES2430101;59;MUELAS DEL JILOCA: EL CAMPO Y LA TORRETA;9431.00
ES2430101;93;MUELAS DEL JILOCA: EL CAMPO Y LA TORRETA;9431.00
ES2430102;59;SIERRA DE VICORT;10410.00
ES2430103;59;SIERRAS DE ALGAIRÉN;4214.00
ES2430104;59;RIBERAS DEL JALÓN (BUBIERCA-ATECA);174.00
ES2430105;59;HOCES DEL RIO MESA;5299.46
ES2430105;93;HOCES DEL RIO MESA;5299.46
ES2430106;59;LOS ROMERALES - CERROPOZUELO;7899.00
ES2430107;59;SIERRAS DE PARDOS Y SANTA CRUZ;5672.00
ES2430108;59;BALSA GRANDE Y BALSA PEQUEÑA;16.00
ES2430109;59;HOCES DE TORRALBA - RIO PIEDRA;3033.61
ES2430110;59;ALTO HUERVA - SIERRA DE HERRERA;22192.00
ES2430127;59;SIMA DEL ÁRBOL;0.03
ES2430143;59;CUEVA DEL MÁRMOL;0.03
ES2430144;59;CUEVA DEL SUDOR;0.03
ES2430151;59;CUEVA DEL MUERTO;0.03
ES2430152;59;RESERVA NATURAL DE LOS GALACHOS DE LA ALFRANCA DE PASTRIZ, LA CARTUJA Y EL BURGO DE EBRO;804.83
ES2430153;59;LA LOMAZA DE BELCHITE;1193.00
ES310001;63;Peñas del Arcipreste de Hita;2.65
ES310002;92;Hayedo de Montejo de la Sierra;251.42
ES310003;68;Pinar de Abantos y Zonas de la Herreria del Real Sitio de San Lorenzo del Escorial;1538.60
ES310004;73;Cuenca Alta del Manzanares;42583.24
ES310005;70;Cumbre, Circo y Lagunas de Peñalara;768.00
ES310006;76;Laguna de San Juan;44.56
ES310007;73;Ejes de los Cursos Bajos de los Ríos Manzanares y Jarama;31471.80
ES310008;81;Regajal-Mar Ontigola;627.71
ES310009;73;Curso Medio del Río Guadarrama y su entorno;22659.10
ES3110001;59;Cuencas de los ríos Jarama y Henares;36019.42
ES3110002;59;Cuenca del río Lozoya y Sierra Norte;49766.32
ES3110003;59;Cuenca del río Guadalix;2467.00
ES3110004;59;Cuenca del río Manzanares;63305.00
ES3110005;59;Cuenca del río Guadarrama;34012.35
ES3110006;59;Vegas, cuestas y páramos del sureste de Madrid;51149.57
ES3110007;59;Cuencas de los ríos Alberche y Cofio;82817.29
ES410001;70;Cañón del Río Lobos;10202.00
ES410002;70;Arribes del Duero;106225.63
ES4110002;59;SIERRA DE GREDOS;86329.54
ES4110002;93;SIERRA DE GREDOS;86328.74
ES411001;73;Sierra de Gredos;86325.28
ES411002;81;Valle de Iruelas;8589.57
ES4110020;59;PINAR DE HOYOCASERO;431.49
ES4110034;59;SIERRA DE LA PARAMERA Y SERROTA;22663.15
ES4110078;59;RIBERAS DEL RÍO ALBERCHE Y AFLUENTES;651.02
ES4110086;93;ENCINARES DE LA SIERRA DE ÁVILA;9495.94
ES4110097;59;Campo Azálvaro-Pinares de Peguerinos;25900.60
ES4110103;59;ENCINARES DE LOS RÍOS ADAJA Y VOLTOYA;23007.32
ES4110112;59;ENCINARES DE LA SIERRA DE ÁVILA;13326.74
ES4110113;59;CERRO DE GUISANDO;3470.69
ES4110114;59;PINARES DEL BAJO ALBERCHE;49441.64
ES4110115;59;VALLE DEL TIÉTAR;63268.73
ES411097;59;CAMPO AZÁLVARO-PINARES DE PEGUERINOS;25961.11
ES412001;62;Monte Santiago;2530.59
ES4120012;93;SIERRA DE LA DEMANDA;50895.04
ES412002;62;Ojo Guareña;13010.90
ES4120025;59;OJO GUAREÑA;13141.84
ES4120028;59;MONTE SANTIAGO;2530.57
ES4120028;93;MONTE SANTIAGO;2528.54
ES412003;70;Montes Obarenes-San Zadornil;33063.70
ES4120030;59;MONTES OBARENES;43032.58
ES4120030;93;MONTES OBARENES;43043.32
ES4120031;93;SABINARES DEL ARLANZA;37404.06
ES4120036;93;HOCES DEL ALTO EBRO Y RUDRÓN;51560.51
ES4120049;59;BOSQUES DEL VALLE DE MENA;6435.68
ES4120051;59;RIBERAS DEL ZADORRA;168.67
ES4120052;59;RIBERAS DEL AYUDA;418.56
ES4120059;59;RIBERAS DEL RÍO EBRO Y AFLUENTES;148.11
ES412006;70;Hoces del Alto Ebro y Rudrón;46315.95
ES4120066;59;RIBERAS DEL RÍO NELA Y AFLUENTES;697.52
ES4120068;59;RIBERAS DEL RÍO RIAZA;87.83
ES412007;70;Lagunas Glaciares de Neila;6278.49
ES4120071;59;RIBERAS DEL RÍO ARLANZA Y AFLUENTES;998.26
ES4120072;59;RIBERAS DEL RÍO ARLANZÓN Y AFLUENTES;973.19
ES4120073;59;RIBERAS DEL RÍO OCA Y AFLUENTES;494.53
ES4120075;59;RIBERAS DEL RÍO TIRÓN Y AFLUENTES;405.62
ES4120088;59;MONTES DE VALNERA;2230.70
ES4120089;59;HOCES DEL ALTO EBRO Y RUDRÓN;46322.17
ES4120090;59;EMBALSE DEL EBRO;7299.62
ES4120091;59;SABINARES DEL ARLANZA;37639.04
ES4120092;59;SIERRA DE LA DEMANDA;70688.11
ES4120093;59;HUMADA-PEÑA AMAYA;36872.57
ES4120094;59;SIERRA DE LA TESLA-VALDIVIELSO;25420.11
ES4120095;59;MONTES DE MIRANDA DE EBRO Y AMEYUGO;3633.03
ES4130003;59;PICOS DE EUROPA EN CASTILLA Y LEÓN;101272.77
ES4130003;93;PICOS DE EUROPA EN CASTILLA Y LEÓN;101272.77
ES413001;70;Babia y Luna;57756.69
ES4130010;59;SIERRA DE LOS ANCARES;55549.19
ES4130010;70;Valle San Emiliano - Valles de Babia y Luna;57756.00
ES4130010;93;SIERRA DE LOS ANCARES;55549.19
ES413002;62;Lago de la Baña;797.00
ES4130022;93;MONTES AQUILANOS;33280.22
ES4130024;93;SIERRA DE LA CABRERA;19991.89
ES413003;62;Lago de Truchillas;1027.00
ES4130035;59;VALLE DE SAN EMILIANO;55850.84
ES4130035;93;VALLE DE SAN EMILIANO;55850.84
ES4130037;59;HOCES DE VEGACERVERA;5317.40
ES4130038;59;SIERRA DE LA ENCINA DE LA LASTRA;288.32
ES413004;73;Montaña de Riaño y Mampodre;101335.24
ES413005;62;Las Médulas;5175.29
